0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,19
30/07/2015,VALLE,ARGELIA,Jueves,19:20:00,VEREDA LA TEBAIDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,76054000,,1
30/07/2015,VALLE,BUENAVENTURA,Jueves,19:30:00,BELLAVISTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,76109000,,1
30/07/2015,VALLE,CALI (CT),Jueves,18:00:00,SUCRE E9,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,,1
30/07/2015,VALLE,CALI (CT),Jueves,22:10:00,LOS COMUNEROS I E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,,1
30/07/2015,VALLE,CALI (CT),Jueves,20:45:00,SILOE E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
30/07/2015,VALLE,CALI (CT),Jueves,4:57:00,EL REFUGIO E19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
30/07/2015,VALLE,CARTAGO,Jueves,8:40:00,ISLETA,URBANA,RIOS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76147000,,1
30/07/2015,VALLE,GUADALAJARA DE BUGA,Jueves,17:20:00,EL JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76111000,,1
30/07/2015,VALLE,OBANDO,Jueves,16:50:00,VIA OBANDO-LA VICTORIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76497000,,1
30/07/2015,VALLE,PALMIRA,Jueves,15:27:00,COLOMBINA,URBANA,PANADERIAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,77,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76520000,,1
30/07/2015,VALLE,YUMBO,Jueves,22:24:00,DIONISIO CALDERON E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76892000,,1
31/07/2015,ANTIOQUIA,CAUCASIA,Viernes,3:50:00,ASOVIVIENDA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,,1
31/07/2015,ANTIOQUIA,EL CARMEN DE VIBORAL,Viernes,19:40:00,BETANIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,CANDIDATOS,-,PRIMARIA,5148000,,1
31/07/2015,ANTIOQUIA,URRAO,Viernes,21:40:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5847000,,1
31/07/2015,ANTIOQUIA,YONDÓ,Viernes,22:15:00,EL PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5893000,,1
31/07/2015,ARAUCA,ARAUQUITA,Viernes,7:00:00,VEREDA LA CEIBA,RURAL,ZONA SELVÁTICA,MINA ANTIPERSONA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,81065000,,1
31/07/2015,ATLÁNTICO,BARRANQUILLA (CT),Viernes,15:50:00,SANTA MARIA,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,56,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,8001000,,1
31/07/2015,ATLÁNTICO,LURUACO,Viernes,21:15:00,ZONA RURAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,8421000,,1
31/07/2015,BOLÍVAR,CARTAGENA (CT),Viernes,0:05:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,13001000,,1
31/07/2015,CALDAS,AGUADAS,Viernes,11:30:00,VDA SALINEROS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,17013000,,1
31/07/2015,CALDAS,LA DORADA,Viernes,14:28:00,CENTRO,URBANA,ESTADERO,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,17380000,,1
31/07/2015,CALDAS,PÁCORA,Viernes,6:30:00,VDA LA CUCARACHA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,ANALFABETA,17513000,,1
31/07/2015,CALDAS,PALESTINA,Viernes,15:30:00,VDA ALTO BONITO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,-,-,NO REPORTA,-,-,17524000,,1
31/07/2015,CAUCA,GUACHENÉ,Viernes,0:00:00,VDA SABANETA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,19300000,,1
31/07/2015,CAUCA,MERCADERES,Viernes,3:00:00,VDA CURACAS,RURAL,PUENTE,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19450000,,1
31/07/2015,CESAR,VALLEDUPAR (CT),Viernes,5:50:00,ALTOS DE PIMIENTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,20001000,,1
31/07/2015,CÓRDOBA,MONTERÍA (CT),Viernes,20:50:00,URB. LOS RECUERDOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23001000,,1
31/07/2015,CUNDINAMARCA,BELTRÁN,Viernes,10:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25086000,,1
31/07/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:50:00,LAS CRUCES E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
31/07/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:40:00,LUCERO ALTO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
31/07/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:22:00,CENTRO USME E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
31/07/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:27:00,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
31/07/2015,CUNDINAMARCA,JUNÍN,Viernes,22:00:00,CENTRO,URBANA,CANCHAS DE TEJO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,25372000,,1
31/07/2015,CUNDINAMARCA,YACOPÍ,Viernes,12:30:00,LAS OCHENTA,URBANA,FUNERARIA,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25885000,,1
31/07/2015,HUILA,LA PLATA,Viernes,13:45:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41396000,,1
31/07/2015,HUILA,PITALITO,Viernes,6:00:00,VEREDA EL HIGUERON,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41551000,,1
31/07/2015,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,15:20:00,BARRIO ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,54001000,,1
31/07/2015,NORTE DE SANTANDER,EL TARRA,Viernes,20:20:00,BARRIO PRIMERO DE ENERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,54250000,,1
31/07/2015,NORTE DE SANTANDER,EL TARRA,Viernes,6:41:00,CORREGIMIENTO FILO GRINGO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,54250000,,1
31/07/2015,TOLIMA,CHAPARRAL,Viernes,1:20:00,VRDA.MARINA,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,73168000,,1
31/07/2015,VALLE,CALI (CT),Viernes,20:00:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
31/07/2015,VALLE,CALI (CT),Viernes,2:45:00,SUCRE E9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
31/07/2015,VALLE,CALI (CT),Viernes,22:25:00,EDUARDO SANTOS E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
31/07/2015,VALLE,CALI (CT),Viernes,17:05:00,UNION DE VIVIENDA POPULAR E16,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
31/07/2015,VALLE,CALI (CT),Viernes,20:26:00,MUNICIPAL E8,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
31/07/2015,VALLE,GUADALAJARA DE BUGA,Viernes,18:10:00,SANTA BARBARA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76111000,,1
31/07/2015,VALLE,PALMIRA,Viernes,21:00:00,PARQUES DE LA ITALIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76520000,,1
31/07/2015,VALLE,PALMIRA,Viernes,10:50:00,ZAMORANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76520000,,1
31/07/2015,VALLE,PALMIRA,Viernes,10:50:00,ZAMORANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76520000,,1
31/07/2015,VALLE,TULUÁ,Viernes,18:30:00,Simon Bolivar,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,44,MASCULINO,CASADO,COLOMBIA,EDUCADOR,LICENCIADO,SUPERIOR,76834000,,1
1/8/2015,ANTIOQUIA,LA CEJA,Sábado,5:45:00,LOS CRISTALES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5376000,,1
1/8/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,3:00:00,VILLANUEVA C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
1/8/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,11:30:00,CENTRO  S.A.P.,URBANA,PARQUES,VENENO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,,1
1/8/2015,ANTIOQUIA,RIONEGRO,Sábado,14:00:00,GALICIA,RURAL,FINCAS Y SIMILARES,CUERDA/SOGA/CADENA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,5615000,,1
1/8/2015,ATLÁNTICO,GALAPA,Sábado,15:10:00,LOS CARRUAJES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,8296000,,1
1/8/2015,BOYACÁ,DUITAMA,Sábado,15:26:00,MARIA AUXILIADORA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,15238000,,1
1/8/2015,CALDAS,NEIRA,Sábado,20:40:00,VEREDA LLANO GRANDE,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17486000,,1
1/8/2015,CASANARE,YOPAL (CT),Sábado,20:40:00,LOS CANAGUAROS,URBANA,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,85001000,,1
1/8/2015,CESAR,AGUACHICA,Sábado,6:55:00,VEREDA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,20011000,,1
1/8/2015,CÓRDOBA,TIERRALTA,Sábado,15:30:00,VEREDA MANZANARES,RURAL,RIOS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,23807000,,1
1/8/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12:40:00,RUBIO SANTANDER E-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,TECNICO,11001000,,1
1/8/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,3:15:00,BELLO HORIZONTE E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
1/8/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,4:37:00,EL TUNAL II E-6,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
1/8/2015,CUNDINAMARCA,GIRARDOT,Sábado,14:15:00,CORAZON DE CUNDINAMARCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25307000,,1
1/8/2015,CUNDINAMARCA,MADRID,Sábado,6:00:00,PARQUES DE SANTA MONICA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,-,-,NO REPORTA,-,-,25430000,,1
1/8/2015,CUNDINAMARCA,MADRID,Sábado,6:00:00,PARQUES DE SANTA MONICA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,-,-,NO REPORTA,-,-,25430000,,1
1/8/2015,CUNDINAMARCA,SOACHA,Sábado,23:11:00,ALTOS DE LA FLORIDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,-,DESEMPLEADO,-,SECUNDARIA,25754000,,1
1/8/2015,META,VILLAVICENCIO (CT),Sábado,15:17:00,EL EMPORIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO BUS,CONDUCTOR BUS,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,,1
1/8/2015,NARIÑO,BUESACO,Sábado,18:40:00,VEREDA SUMAPAZ,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,75,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52110000,,1
1/8/2015,NARIÑO,SAMANIEGO,Sábado,18:00:00,VDA PUERCHA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52678000,,1
1/8/2015,NARIÑO,SAN ANDRES DE TUMACO,Sábado,12:30:00,KM. 76,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
1/8/2015,NARIÑO,TAMINANGO,Sábado,21:50:00,CENTRO,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52786000,,1
1/8/2015,NORTE DE SANTANDER,TEORAMA,Sábado,23:30:00,CORREGIMIENTO SAN PABLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,54800000,,1
1/8/2015,RISARALDA,PEREIRA (CT),Sábado,22:30:00,VDA. ARABIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,51,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,66001000,,1
1/8/2015,SANTANDER,BUCARAMANGA (CT),Sábado,20:15:00,CLAVERIANO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68001000,,1
1/8/2015,SUCRE,SANTIAGO DE TOLÚ,Sábado,20:10:00,EL PROGRESO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70820000,,1
1/8/2015,TOLIMA,MELGAR,Sábado,21:30:00,CENTRO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73449000,,1
1/8/2015,VALLE,CALI (CT),Sábado,19:00:00,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,,1
1/8/2015,VALLE,CALI (CT),Sábado,15:00:00,VALLADO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,,1
1/8/2015,VALLE,CALI (CT),Sábado,11:00:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,,1
1/8/2015,VALLE,CALI (CT),Sábado,22:25:00,FEPICOL E7,URBANA,CANCHA DE FUTBOL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
1/8/2015,VALLE,CALI (CT),Sábado,13:35:00,PETECUY III E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
1/8/2015,VALLE,EL CERRITO,Sábado,17:50:00,SAN RAFAEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76248000,,1
1/8/2015,VALLE,GUADALAJARA DE BUGA,Sábado,23:04:00,SAN ANTONIO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76111000,,1
1/8/2015,VALLE,TULUÁ,Sábado,14:00:00,El Palmar,URBANA,PANADERIAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,65,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,76834000,,1
2/8/2015,ANTIOQUIA,MEDELLÍN (CT),Domingo,3:30:00,CAMPO AMOR C-15,URBANA,TERMINAL DE TRANSPORTES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,,1
2/8/2015,ANTIOQUIA,MEDELLÍN (CT),Domingo,0:53:00,SAN PEDRO  C-4,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,,1
2/8/2015,ANTIOQUIA,TARAZÁ,Domingo,20:30:00,BARRO BLANCO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5790000,,1
2/8/2015,ANTIOQUIA,TOLEDO,Domingo,5:00:00,BRUGO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5819000,,1
2/8/2015,ARAUCA,SARAVENA,Domingo,2:15:00,VEREDA LA PABITA,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,-,EMPLEADO EJERCITO,-,PRIMARIA,81736000,,1
2/8/2015,ARAUCA,SARAVENA,Domingo,2:15:00,VEREDA LA PABITA,RURAL,ZONA SELVÁTICA,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,81736000,,1
2/8/2015,ATLÁNTICO,BARRANQUILLA (CT),Domingo,2:00:00,7 DE ABRIL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,8001000,,1
2/8/2015,ATLÁNTICO,BARRANQUILLA (CT),Domingo,22:50:00,LA MANGA,URBANA,CASINOS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8001000,,1
2/8/2015,ATLÁNTICO,MALAMBO,Domingo,3:30:00,CENTRO,URBANA,INSTALACIONES DEL EJERCITO,ARMA DE FUEGO,A PIE,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,8433000,,1
2/8/2015,BOLÍVAR,CARTAGENA (CT),Domingo,6:30:00,CEBALLOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
2/8/2015,BOLÍVAR,CARTAGENA (CT),Domingo,12:25:00,POLICARPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
2/8/2015,CASANARE,OROCUÉ,Domingo,14:35:00,TIERRA BLANCA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR VEHICULO,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,85230000,,1
2/8/2015,CAUCA,VILLA RICA,Domingo,3:30:00,Vda Las Palmas,RURAL,CARRETERA,CONTUNDENTES,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19845000,,1
